UPC,Item Name,Department,Remaining,Sales Price
076950209619,constipation support 16 bags yogi,Beverage,4,$5.39
850028270417,tea sparkling adaptogen lemon can 12oz,Beverage,11,$2.99
850039752223,psychedelic good mood mix fruit punch single packet,Beverage,14,$1.99
850017346345,prebiotic soda grape can culture pop,Beverage,3,$2.39
850017346215,prebiotic soda black cherry can culture pop,Beverage,4,$2.39
589759821013,yuzu juice sparkling 8.45oz kimino,Beverage,4,$4.39
850032072052,iced tea blood orange hibiscus 16.9oz asceptic saint james,Beverage,6,$3.39
850032072137,iced tea black lemon 16.9oz asceptic saint james,Beverage,7,$3.39
850032072090,iced tea green 16.9oz saint james,Beverage,16,$3.39
850032072106,iced tea green pineapple mango 16.9oz asceptic saint james,Beverage,5,$3.39
22014960507,apple juice OG 96oz north coast,Beverage,4,$17.99
857730006044,chai masala star anise 3oz,Beverage,3,$15.99
857730006105,chai masala golden 3oz,Beverage,2,$15.99
097467458871,spiruteinookies & cream 1.15 lbs nature's plus,Beverage,3,$25.99
850032072076,iced tea green passion fruit peach 16.9oz asceptic saint james,Beverage,5,$3.39
032917008503,rosy mood 16 tea bags traditional medicinals,Beverage,6,$6.99
816897023943,mushroom tea calm lion's mane 2.12 oz four sigma,Beverage,9,$9.99
816897023929,mushroom tea focus lion's mane 2.12 oz four sigma,Beverage,9,$9.99
855533005035,dieter's slimming herbal tea 20 bags bravo,Beverage,2,$5.99
851373005051,electrolyte drink blueberry peach asceptic nooma,Beverage,8,$2.69
850628002586,protein OG plain unsweetened whey 12 oz tera's,Beverage,1,$32.99
860008334589,sweet tea prebiotics halfday,Beverage,14,$3.39
860000322966,green tea w/honey & ginseng halfday,Beverage,3,$3.39
860000322997,ice tea raspberry halfday,Beverage,7,$3.39
850056406017,mushroom energy mango guava can melting forest,Beverage,14,$4.19
850056406055,mushroom d-stress coconut pineapple can melting forest,Beverage,12,$4.19
850056406000,mushroom energy black cherry can melting forest,Beverage,9,$4.19
771733112925,ezee recovery tea reishi mushroom bell lifestyle,Beverage,1,$5.00
855395007277,almond milk vanilla unsweetened OG 32 oz mooala,Beverage,12,$5.59
195893948802,water alkaline 16.9oz agua plus,Beverage,8,$1.59
850051627141,lion's mane hydration cherry limeade single pkt fungies,Beverage,4,$1.79
850051627158,lion's mane hydration strawberry lemonade single pkt fungies,Beverage,9,$1.79
850051627134,lion's mane hydration watermelon single pkt fungies,Beverage,8,$1.79
850020883028,hop water blood orange  single hop wtr,Beverage,8,$1.99
860000780360,mela watermelon passion fruit water,Beverage,8,$3.49
850019179217,mood water peach ginger recess,Beverage,10,$3.19
733739069962,slender sticks pomegranate berry NOW FOODS,Beverage,1,$7.99
733739069986,slender sticks tropical punch NOW FOODS,Beverage,1,$7.99
628240201768,rosemary tea OG celebration,Beverage,4,$7.39
627733005302,fiber  fuel smoothie mix berry burst 7oz,Beverage,2,$14.99
816960022620,matcha OG 1.5 oz,Beverage,1,$13.99
819005010422,sage leaf tea 18 bags buddha,Beverage,3,$6.99
797132923894,honey cola soda can wehrloom,Beverage,5,$2.99
850026948295,CBD sparkling grapefruit 20 mg wyld,Beverage,10,$4.69
850021474430,hydration golden cherry pkt single liquid iv,Beverage,1,$1.99
853057007610,just water 33.8oz asceptic,Beverage,17,$2.59
816897022298,protein plant powder cacao 21.6oz four sigmatic,Beverage,1,$38.99
816897022274,protein plant powder peanut butter 21.6oz four sigmatic,Beverage,1,$38.99
816897023608,mushroom focus complex 90cps four sigma,Beverage,1,$34.99
860005678549,pecan milk unsweetened vanilla OG pecana,Beverage,15,$5.99
860005678532,pecan milk unsweetened original OG pecana,Beverage,14,$5.99
860005678556,pecan milk praline OG pecana,Beverage,2,$5.99
781723971678,matcha tea whisk stand helen's asian kitchen,Beverage,1,$9.99
840442200091,tea dead billionaire can liquid death,Beverage,3,$1.99
840269200298,sparkling water mandarin soda 6 pack sanzo,Beverage,2,$11.99
840269200236,sparkling water mango soda 6 pack sanzo,Beverage,2,$11.99
840269200229,sparkling water lychee soda 6 pack sanzo,Beverage,2,$11.99
810053000229,water alkaline gallon,Beverage,1,$5.99
850017346161,prebiotic soda lemon lime can culture pop,Beverage,7,$2.39
722430351124,agua de kefir guava paloma can gt's,Beverage,7,$3.89
636046700347,Cranberry juice OG 16oz harney & sons,Beverage,6,$2.79
840407600225,bamboo matcha tea whisk in clear plastic case or cardboard tube,Beverage,5,$17.99
076950450479,peppermint tea OG 16 bags yogi caffeine free,Beverage,3,$5.39
840442200114,rest in peach can liquid death,Beverage,9,$1.99
850039752216,psychedelic good mood mix watermelon single packet,Beverage,4,$1.99
852457007794,epic protein complete coffee single pkt sprout living,Beverage,13,$3.99
852457007169,epic protein complete chocolate maca single pkt sprout living,Beverage,21,$3.99
852457007152,epic protein complete original single pkt sprout living,Beverage,25,$3.99
,epic protein complete vanilla lucuma single pkt sprout living,Beverage,25,$3.99
850056406208,d stress yuzu lime can melting forest,Beverage,2,$4.19
794522732142,tea concentrate peach mango tazo,Beverage,4,$8.99
795239433704,tea dandelion blueberry vanilla OG 10bags teecino,Beverage,2,$6.99
850039862076,water white peach pouch htwo,Beverage,1,$3.39
860007559198,water plus pouch htwo,Beverage,5,$3.69
850039862281,water lemonade pouch htwo,Beverage,2,$3.39
733739042354,ginger mint tea OG 24 bags NOW FOODS,Beverage,3,$5.99
850039862069,water acai pouch htwo,Beverage,1,$3.39
850039862267,water plus peach mango pouch htwo,Beverage,2,$3.39
850039862274,water plus lemon lime pouch htwo,Beverage,2,$3.39
,slender stick pomegranate berry single packet NOW FOODS,Beverage,12,$0.69
,slender stick tropical punch single packet NOW FOODS,Beverage,12,$0.69
,slender stick acai lemonade single packet NOW FOODS,Beverage,12,$0.69
850004695005,CBD sparkling raspberry wyld,Beverage,15,$4.69
008274002034,apple cider spiced 16.8oz reed's,Beverage,12,$5.69
032917002952,green tea toasted rice 16 tea bags traditional medicinals,Beverage,6,$6.69
076950209558,cranberry spice tea OG 16 bags yogi,Beverage,10,$5.39
850039752193,psychedelic good mood mix grape single packet,Beverage,24,$1.99
850039752247,psychedelic good mood mix strawberry kiwi single packet,Beverage,20,$1.99
850025765626,energy pineapple mango odyssey,Beverage,10,$3.99
,dreamroot tart cherry syrup 12oz sage village,Beverage,3,$21.99
873024002424,Ener-B raspberry lemonade sugar free pkt,Beverage,3,$0.49
632432000688,yerba mate bravo mango can 15.5oz guayaki,Beverage,12,$3.39
850032072274,iced tea white lotus mango16.9oz  saint james,Beverage,13,$3.39
196852090150,sekanjabin water OG can ancient drinks,Beverage,10,$2.99
,elderberry syrup pumpkin spice local 12oz sage village,Beverage,2,$21.99
810133449610,tea cherry obituary can liquid death,Beverage,6,$1.99
850056406338,rosemary margarita can melting forest,Beverage,9,$4.19
850056406352,hibiscus rose can melting forest,Beverage,5,$4.19
850056406383,citrus spritz can melting forest,Beverage,15,$4.19
850056406376,whiskey ginger can melting forest,Beverage,10,$4.19
,matcha tea set 7 piece the first matcha dark blue box with pink fan on it,Beverage,1,$36.99
196852860524,posca water OG can ancient drinks,Beverage,11,$2.99
860005201785,kombucha lavender bliss can,Beverage,1,$4.39
860005201778,kombucha rose berry can,Beverage,4,$4.39
860005201792,kombucha blue dream can,Beverage,8,$4.39
853303007616,proud source spring water 16 oz,Beverage,19,$0.99
810109863532,CBD  THC 10mg sparkling water blackberry lemonade wyld,Beverage,20,$5.29
810109863563,CBD  THC 10mg sparkling water mango wyld,Beverage,27,$5.29
810109863549,CBD  THC 10mg sparkling water raspberry lime wyld,Beverage,9,$5.29
810109863556,CBD  THC 10mg sparkling water strawberry guava wyld,Beverage,26,$5.29
810109863600,CBD  THC 10mg sparkling water watermelon wyld,Beverage,16,$5.29
850004695029,CBD sparkling water blackberry wyld,Beverage,8,$4.69
813121024264,pressed juicery strawberry basil lemonade 15.2 oz,Beverage,6,$6.79
813121024455,pressed juicery strawberry orange mango smoothie 15.2 oz,Beverage,2,$6.79
813121024318,pressed juicery probiotic blackberry lemonade 15.2 oz,Beverage,4,$6.79
813121020235,pressed juicery daily roots ginger 15.2 oz,Beverage,2,$6.79
813121024240,pressed juicery probiotic mango turmeric lemonade 15.2 oz,Beverage,3,$6.79
813121020396,pressed juicery daily citrus orange turmeric 15.2 oz,Beverage,8,$6.79
816897024605,mushroom mylk hot cocoa  calm 6.35 oz four sigma,Beverage,5,$15.99
816897024629,mushroom dark hot cocoa calm 6.35 oz four sigma,Beverage,2,$15.99
813121020198,pressed juicery greens with ginger 15.2oz,Beverage,4,$6.79
077652082227,peppermint tea 18bags stash,Beverage,3,$4.99
077652084733,Christmas morning 18bags stash,Beverage,1,$4.99
863473000393,raspberry lemonade kombucha can elixir,Beverage,11,$4.39
863473000300,blueberry pomegranate kombucha can elixir,Beverage,11,$4.39
863473000362,grapefruit kombucha can elixir,Beverage,2,$4.39
863473000317,pineapple ginger kombucha can elixir,Beverage,8,$4.39
863473000324,lavender lemonade kombucha can elixir,Beverage,7,$4.39
857690008317,protein plant  strawberry 4-pk pirg,Beverage,2,$9.99
857690008256,protein plant  vanilla 4-pk pirg,Beverage,3,$9.99
819005015410,detox dharma tea OG 18bags,Beverage,2,$6.99
198168361283,mango power juice OG 32oz,Beverage,1,$11.99
861682000036,cocoa powder belgian 10oz,Beverage,7,$13.99
861682000043,drinking chocolate belgian 10oz,Beverage,11,$12.99
855395007154,almond milk unsweetened OG 32 oz mooala,Beverage,4,$5.59
853883003091,coconut water short single can C2O,Beverage,16,$1.59
726549163470,mug manipura mandala green,Beverage,4,$8.99
840407604308,mug with lid whimsy cat with spoon,Beverage,1,$9.99
840407620650,trivet cast iron,Beverage,7,$5.99
840407620575,teapot cast iron purple,Beverage,3,$32.99
074682107043,pear juice OG knudsen,Beverage,14,$8.89
860004747307,soda lemon lemongrass,Beverage,6,$1.99
797132924402,reishi tea can wehrloom,Beverage,11,$3.49
810117200282,kombucha black cherry no sugar single can,Beverage,11,$2.99
810533009940,lemon juice italian 1 litre volcano,Beverage,2,$12.49
733739058362,soy milk powder OG 14oz NOW FOODS,Beverage,1,$10.99
024589789484,aloe drink original OG 20 oz organi,Beverage,2,$6.99
840407613911,teapot cast iron turqouise,Beverage,1,$32.99
840407610385,chopsticks twisted swirl stainless steel 5 piece set,Beverage,8,$4.99
726549161513,chopsticks Frank LLoyd Wright 5 piece set,Beverage,8,$4.99
840407600140,chopsticks cats porcelain 5 piece set,Beverage,1,$9.99
840407618824,chopsticks crane porcelain 5 piece set,Beverage,1,$9.99
850047651006,hydration tablet watermelon,Beverage,9,$1.39
850047651037,hydration tablet pomegranate,Beverage,5,$1.39
857898005873,lavender chamomile tea 2oz canister,Beverage,4,$15.49
,dreambloom tart cherry lavender syrup 12oz sage village,Beverage,3,$21.99
853012007082,drinking chocolate instant hot or cold belgian 10oz,Beverage,18,$12.99
850025765848,energy drink tropical odyssey,Beverage,10,$3.99
850025765831,energy drink cola odyssey,Beverage,11,$3.99
850025765879,energy drink pink lemonade odyssey,Beverage,8,$3.99
794522731756,night time berry tea 20 bags pukka,Beverage,4,$6.59
,water sparkling blackberry raspberry single can nixie,Beverage,14,$0.99
,water sparkling strawberry hibiscus single can nixie,Beverage,22,$0.99
795239800100,teeccino vanilla nut 11oz,Beverage,2,$15.99
860000780346,mela ginger fruit water,Beverage,3,$3.49
860013126964,banana water cocoa vanilla OG can 11.2 oz banagua,Beverage,14,$3.99
860013126988,banana water strawberry OG can 11.2 oz banagua,Beverage,7,$3.99
629118350014,ginger fiery shot greenhouse,Beverage,18,$2.99
629118350038,pick me up shot greenhouse,Beverage,10,$2.99
794522200450,passion tea no caffeine 20 bags tazo,Beverage,1,$5.79
797132924389,Lion's Mane tea can wehrloom,Beverage,9,$3.49
840407613263,mug with lid and infuser crane 15oz,Beverage,4,$13.99
840407611993,mug with lid and infuser dragonfly 15oz,Beverage,4,$13.99
726549163456,mug manipura mandala orange,Beverage,7,$8.99
840407623262,chopsticks and bowl bunny set,Beverage,4,$14.99
840407613140,incense holder moon rabbits,Beverage,1,$6.99
840407613164,incense holder blue dragon,Beverage,4,$6.99
840407608177,tea cup crane yunomi 9oz,Beverage,1,$4.99
,kombucha Unity 16oz gt's on sale,Beverage,3,$3.00
198168361047,go green juice OG 32oz,Beverage,3,$11.99
042608900023,pineapple juice pure 32oz renew,Beverage,6,$9.99
,green ritual shot greenhouse,Beverage,10,$2.99
180127000258,coconut water pinrapple mango 1 liter zico,Beverage,12,$6.99
860008361844,latte pistachio milk tache,Beverage,16,$4.39
860003883921,pistachio milk barista unsweetened 32oz tache,Beverage,17,$6.99
627733001311,matcha latte mix 5.3 oz organic traditions,Beverage,3,$15.99
850019179224,mood water strawberry rose recess,Beverage,12,$3.19
850019179484,mood power lemon citrus single pkt recess,Beverage,9,$1.99
795239310050,dandelion latte OG 7.9oz teecino,Beverage,6,$19.99
073490158421,veg cayenne juice OG 8.45 oz,Beverage,7,$4.79
073490158407,green clean juice OG 8.45 oz,Beverage,9,$4.79
,kava spirit alcohol free 16oz kavahol,Beverage,6,$39.99
860013126940,banana water blueberry OG can 11.2 oz banagua,Beverage,12,$3.99
788832000084,GladRags Night Pad 1 Color,Bulk_HB,2,$16.59
788832000022,GladRags Day Pad 3 Colors,Bulk_HB,1,$31.99
782126009005,Natracare Tampons W/App Super 16 ct.,Bulk_HB,4,$8.89
782126008008,Natracare Tampons Regular W/App 16pc,Bulk_HB,5,$8.79
738041111002,Lumiram Chromalux Full Spectrum Lamp light Bulb 100,Bulk_HB,1,$9.19
770009010484,"If You Care Large Baking Cups 2 1/2""",Bulk_HB,12,$2.79
770009250200,If You Care Aluminum Foil 30 sq. ft.,Bulk_HB,9,$7.99
770009120114,If You Care Aluminum Foil 50 sq. ft.,Bulk_HB,8,$7.99
706173100096,Natural Value Cellulose Sponges Kitchen,Bulk_HB,5,$3.39
830568000491,Mate Factor Yerba Mate Bombilla,Bulk_HB,4,$8.89
053796103745,RSVP Honey Spoon,Bulk_HB,2,$4.79
053796401599,Charcoal Filters 2 ct. Compost,Bulk_HB,3,$10.39
724773911027,Greener Things Tea Infuser/strainer Scissor (box),Bulk_HB,6,$3.39
781723406804,Tea Infuser Spoon Heart Scissor,Bulk_HB,3,$5.29
030734041628,WOODEN HONEY DIPPER,Bulk_HB,5,$2.99
770009001116,"If You Care Coffee Filters 8"" Basket",Bulk_HB,7,$4.89
831128000609,BioBag Dog Waste Bags,Bulk_HB,3,$6.59
706173020417,"Natural Value Paper Plates 9""",Bulk_HB,1,$4.19
018787766316,Dr. Bronner's Sal Suds 16 oz.,Bulk_HB,4,$10.69
637226002091,Prasad Wooden Incense Burner Ash catcher,Bulk_HB,4,$1.99
637226111144,Prasad Celestial Champa Incense,Bulk_HB,4,$1.99
637226111212,Prasad Celestial Myrrh Incense,Bulk_HB,3,$1.99
637226111151,Prasad Celestial Frankincense Incense,Bulk_HB,12,$1.99
637226111175,Prasad Celestial Jasmine Incense,Bulk_HB,13,$1.99
637226111328,Prasad Celestial Lavender Incense,Bulk_HB,8,$1.99
637226111229,Prasad Celestial Musk Incense,Bulk_HB,12,$1.99
637226111267,Prasad Celestial Rose Incense,Bulk_HB,2,$1.99
637226111250,Prasad Celestial Patchouli Incense,Bulk_HB,8,$1.99
637226111274,Prasad Celestial Sandalwood Incense,Bulk_HB,9,$1.99
637226111304,Prasad Celestial Ylang Ylang Incense,Bulk_HB,7,$1.99
032110120019,Shoyeido Great Origin Incense,Bulk_HB,3,$2.89
032110123010,Shoyeido Moss Garden Incense,Bulk_HB,2,$3.79
032110124017,Shoyeido Kyoto Autumn Leaves Incense,Bulk_HB,6,$3.19
032110126011,Shoyeido Kyoto Cherry Blossom Incense,Bulk_HB,12,$4.69
011013100212,Citrasolv Cleaner 8 oz,Bulk_HB,2,$13.69
018787766323,Dr. Bronner's Sal Suds 32oz,Bulk_HB,7,$16.79
749174097002,Ecos Dishmate Liquid Dish soap Almond 25oz,Bulk_HB,7,$5.79
732913221509,Seventh Generation Auto Dish Detergent Powdered 45oz Pwdrd. Fr & Clr,Bulk_HB,5,$8.89
760702456450,cotton crew blue denim 9-11 maggie's,Bulk_HB,1,$9.99
760702456467,cotton crew blue denim LARGE maggie's,Bulk_HB,2,$9.99
760702559366,cotton crew chocolate 10-13 maggie's,Bulk_HB,2,$9.99
760702480059,footie white 9-11 maggie's,Bulk_HB,3,$7.99
050525555059,Sai Baba Nag Champa Incense (blue box)  100g,Bulk_HB,10,$12.29
781723500731,Mini Tea Ball Stainless Steel,Bulk_HB,6,$3.89
857383002769,Sunbeam Candles Beeswax Evergreen Tree,Bulk_HB,3,$18.00
637226111465,Tibetan Healing Incense,Bulk_HB,4,$3.79
032110129012,Shoyeido Incense White Cloud,Bulk_HB,1,$9.99
032110127018,Shoyeido Incense Five Hills,Bulk_HB,7,$6.39
787436002500,Native Scents Smudge Maya,Bulk_HB,1,$7.79
787436002654,Native Scents Smudge Four Directions,Bulk_HB,1,$9.39
658915004561,Shanthimalai Red Nag Champa Incense 15 grams,Bulk_HB,10,$2.39
032110125014,Shoyeido Incense Golden Pavilion,Bulk_HB,5,$3.59
032110122013,Shoyeido Incense Eternal Treasure,Bulk_HB,1,$2.69
782126001009,Natracare Tampons regular 20 count,Bulk_HB,2,$7.49
724773107000,Bamboo Tea Strainer,Bulk_HB,2,$3.19
781723222282,Fill Your Own Heat  Sealable Tea Bags 40ct,Bulk_HB,5,$5.49
782126003102,Natracare Ultra Pads Long w/Wings 10 ct.,Bulk_HB,2,$6.69
788832000039,GladRags Day Pad Organic 1 ct,Bulk_HB,3,$16.99
760702289959,wool killington mountain hiker bl MEDIUM maggie's,Bulk_HB,3,$21.99
760702285555,wool killington mountain hiker olive 9-11 maggie's,Bulk_HB,2,$21.69
